entityType,table,model,field,recordId,displayName,sku,oldUrl,proposedLocalPath,proposedPublicUrl,duplicateOf,duplicateSafe,usesFallbackName,status,error
products,ProductImage,productImage,url,cmofkdffz00bxrz2a5cjpwos2,PURJIX PREMIUM BACK CAMERA FOR OPPO A3 5G,Opp-A3-BacCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777195594/sparekart/products/1000203653_k7kshr.jpg,/var/www/purjix-uploads/products/opp-a3-baccam-001-purjix-premium-back-camera-for-oppo-a3-5g-137b1f806f.jpg,/uploads/products/opp-a3-baccam-001-purjix-premium-back-camera-for-oppo-a3-5g-137b1f806f.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmofkgfdl00c3rz2ao3rfg7f8,PURJIX PREMIUM MIDDLE FRAME FOR OPPO A3 5G,Opp-A3-MidFra-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777195734/sparekart/products/1000203652_yskrc7.jpg,/var/www/purjix-uploads/products/opp-a3-midfra-001-purjix-premium-middle-frame-for-oppo-a3-5g-a64ac01fd6.jpg,/uploads/products/opp-a3-midfra-001-purjix-premium-middle-frame-for-oppo-a3-5g-a64ac01fd6.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmofki6l900c9rz2aizv3tz5z,PURJIX PREMIUM RINGER LOUDSPEAKER FOR OPPO A3 5G,Opp-A3-Rin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777195816/sparekart/products/1000203651_nk7axs.jpg,/var/www/purjix-uploads/products/opp-a3-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-a3-5g-6cdb33e025.jpg,/uploads/products/opp-a3-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-a3-5g-6cdb33e025.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmofkjojc00cfrz2ay3ghzjpo,PURJIX PREMIUM CHARGING PCB FOR OPPO A3 5G,Opp-A3-Cha-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777195886/sparekart/products/1000203648_dqz6hx.jpg,/var/www/purjix-uploads/products/opp-a3-cha-001-purjix-premium-charging-pcb-for-oppo-a3-5g-ee0aab45bf.jpg,/uploads/products/opp-a3-cha-001-purjix-premium-charging-pcb-for-oppo-a3-5g-ee0aab45bf.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmofkmi2100clrz2acm5eq48q,PURJIX PREMIUM MIDDLE BODY FOR OPPO A3 5G,Opp-A3-MidBod-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777196016/sparekart/products/1000203646_ffjn6t.jpg,/var/www/purjix-uploads/products/opp-a3-midbod-001-purjix-premium-middle-body-for-oppo-a3-5g-e821f6249c.jpg,/uploads/products/opp-a3-midbod-001-purjix-premium-middle-body-for-oppo-a3-5g-e821f6249c.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmofkod1b00csrz2am2w4ek66,PURJIX PREMIUM SIM TRAY FOR OPPO A3 5G,Opp-A3-SimTra-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777196105/sparekart/products/1000203650_sk4cks.jpg,/var/www/purjix-uploads/products/opp-a3-simtra-001-purjix-premium-sim-tray-for-oppo-a3-5g-306a9a213a.jpg,/uploads/products/opp-a3-simtra-001-purjix-premium-sim-tray-for-oppo-a3-5g-306a9a213a.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmofkr4lm00czrz2a7jn067c4,PURJIX PREMIUM FINGER SENSOR FOR OPPO A3 5G,Opp-A3-FinSen-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777196234/sparekart/products/1000203645_pr1imd.jpg,/var/www/purjix-uploads/products/opp-a3-finsen-001-purjix-premium-finger-sensor-for-oppo-a3-5g-73088734b8.jpg,/uploads/products/opp-a3-finsen-001-purjix-premium-finger-sensor-for-oppo-a3-5g-73088734b8.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmofksyx300d6rz2ama5ulncd,PURJIX PREMIUM BATTERY FOR OPPO A3 5G,Opp-A3-Bat-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777196312/sparekart/products/1000203634_vvkoga.png,/var/www/purjix-uploads/products/opp-a3-bat-001-purjix-premium-battery-for-oppo-a3-5g-b4d24023fb.png,/uploads/products/opp-a3-bat-001-purjix-premium-battery-for-oppo-a3-5g-b4d24023fb.png,,false,false,planned,
products,ProductImage,productImage,url,cmoh2a6co00derz2a4np3z1v3,PURJIX PREMIUM MIDDLE FLEX FOR OPPO RENO 12 PRO 5G,Opp-Ren12Pro-MidFle-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777286141/sparekart/products/1000204130_a31kjq.jpg,/var/www/purjix-uploads/products/opp-ren12pro-midfle-001-purjix-premium-middle-flex-for-oppo-reno-12-pro-5g-2652a9f081.jpg,/uploads/products/opp-ren12pro-midfle-001-purjix-premium-middle-flex-for-oppo-reno-12-pro-5g-2652a9f081.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh2c9hx00dkrz2a5poqf53t,PURJIX PREMIUM BACK CAMERA FOR OPPO RENO 12 PRO 5G,Opp-Ren12Pro-BacCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777286230/sparekart/products/1000204131_triutm.jpg,/var/www/purjix-uploads/products/opp-ren12pro-baccam-001-purjix-premium-back-camera-for-oppo-reno-12-pro-5g-d018c6f060.jpg,/uploads/products/opp-ren12pro-baccam-001-purjix-premium-back-camera-for-oppo-reno-12-pro-5g-d018c6f060.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh2c9hx00dlrz2anomq0orx,PURJIX PREMIUM BACK CAMERA FOR OPPO RENO 12 PRO 5G,Opp-Ren12Pro-BacCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777286232/sparekart/products/1000204132_zykpyp.jpg,/var/www/purjix-uploads/products/opp-ren12pro-baccam-001-purjix-premium-back-camera-for-oppo-reno-12-pro-5g-3f11321508.jpg,/uploads/products/opp-ren12pro-baccam-001-purjix-premium-back-camera-for-oppo-reno-12-pro-5g-3f11321508.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh2c9hx00dmrz2am9w8vhlh,PURJIX PREMIUM BACK CAMERA FOR OPPO RENO 12 PRO 5G,Opp-Ren12Pro-BacCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777286233/sparekart/products/1000204133_q5sxpz.jpg,/var/www/purjix-uploads/products/opp-ren12pro-baccam-001-purjix-premium-back-camera-for-oppo-reno-12-pro-5g-704269fe7e.jpg,/uploads/products/opp-ren12pro-baccam-001-purjix-premium-back-camera-for-oppo-reno-12-pro-5g-704269fe7e.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh2dvx000dsrz2au3bcjh4d,PURJIX PREMIUM RINGER LOUDSPEAKER FOR OPPO RENO 12 PRO 5G,Opp-Ren12Pro-Rin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777286315/sparekart/products/1000204135_bxvwzk.jpg,/var/www/purjix-uploads/products/opp-ren12pro-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-reno-12-pro-5g-396204a9d7.jpg,/uploads/products/opp-ren12pro-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-reno-12-pro-5g-396204a9d7.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh2fwmo00dyrz2aqqjw5d61,PURJIX PREMIUM BACK PANEL FOR OPPO RENO 12 PRO 5G,Opp-Ren12Pro-BacPan-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777286409/sparekart/products/1000204138_f0n3se.jpg,/var/www/purjix-uploads/products/opp-ren12pro-bacpan-001-purjix-premium-back-panel-for-oppo-reno-12-pro-5g-4faf4df276.jpg,/uploads/products/opp-ren12pro-bacpan-001-purjix-premium-back-panel-for-oppo-reno-12-pro-5g-4faf4df276.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh2i12u00e5rz2a91hpbovd,PURJIX PREMIUM DISPLAY FINGERPRINT FOR OPPO RENO 12 PRO 5G,Opp-Ren12Pro-DisFin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777286508/sparekart/products/1000204137_dfkrnw.jpg,/var/www/purjix-uploads/products/opp-ren12pro-disfin-001-purjix-premium-display-fingerprint-for-oppo-reno-12-pro-5g-75be1ac3e1.jpg,/uploads/products/opp-ren12pro-disfin-001-purjix-premium-display-fingerprint-for-oppo-reno-12-pro-5g-75be1ac3e1.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh2jvrr00ebrz2ah5xse1ax,PURJIX PREMIUM CHARGING PCB FOR OPPO RENO 12 PRO 5G,Opp-Ren12Pro-Cha-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777286580/sparekart/products/1000204136_dq1yln.jpg,/var/www/purjix-uploads/products/opp-ren12pro-cha-001-purjix-premium-charging-pcb-for-oppo-reno-12-pro-5g-31cde26178.jpg,/uploads/products/opp-ren12pro-cha-001-purjix-premium-charging-pcb-for-oppo-reno-12-pro-5g-31cde26178.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh2nv5d00ehrz2adsgotrw1,PURJIX PREMIUM SIM TRAY FOR OPPO RENO 12 PRO 5G,Opp-Ren12Pro-SimTra-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777286781/sparekart/products/1000204134_tckfne.jpg,/var/www/purjix-uploads/products/opp-ren12pro-simtra-001-purjix-premium-sim-tray-for-oppo-reno-12-pro-5g-64ab227c6e.jpg,/uploads/products/opp-ren12pro-simtra-001-purjix-premium-sim-tray-for-oppo-reno-12-pro-5g-64ab227c6e.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh2rir300eorz2athjtbci7,PURJIX PREMIUM BATTERY FOR OPPO RENO 12 PRO 5G,Opp-Ren12Pro-Bat-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777286948/sparekart/products/1000204071_dhcphz.png,/var/www/purjix-uploads/products/opp-ren12pro-bat-001-purjix-premium-battery-for-oppo-reno-12-pro-5g-8f3217a2f7.png,/uploads/products/opp-ren12pro-bat-001-purjix-premium-battery-for-oppo-reno-12-pro-5g-8f3217a2f7.png,,false,false,planned,
products,ProductImage,productImage,url,cmoh32vdz00ewrz2a71p4596y,PURJIX PREMIUM MIDDLE FLEX FOR OPPO A5 PRO 5G,Opp-A5Pro-MidFle-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777287481/sparekart/products/1000204147_jirnq9.jpg,/var/www/purjix-uploads/products/opp-a5pro-midfle-001-purjix-premium-middle-flex-for-oppo-a5-pro-5g-c3122b49eb.jpg,/uploads/products/opp-a5pro-midfle-001-purjix-premium-middle-flex-for-oppo-a5-pro-5g-c3122b49eb.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh34hs500f2rz2ak14fay86,PURJIX PREMIUM RINGER LOUDSPEAKER FOR OPPO A5 PRO 5G,Opp-A5Pro-Rin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777287557/sparekart/products/1000204144_zhq8vn.jpg,/var/www/purjix-uploads/products/opp-a5pro-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-a5-pro-5g-93ff097c31.jpg,/uploads/products/opp-a5pro-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-a5-pro-5g-93ff097c31.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh364j100f8rz2a47ccqkg0,PURJIX PREMIUM CHARGING PCB FOR OPPO A5 PRO 5G,Opp-A5Pro-Cha-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777287632/sparekart/products/1000204145_oudmvi.jpg,/var/www/purjix-uploads/products/opp-a5pro-cha-001-purjix-premium-charging-pcb-for-oppo-a5-pro-5g-34b75b7e47.jpg,/uploads/products/opp-a5pro-cha-001-purjix-premium-charging-pcb-for-oppo-a5-pro-5g-34b75b7e47.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh3cv8r00ferz2a0h9q3cga,PURJIX PREMIUM FRONT CAMERA FOR OPPO A5 PRO 5G,Opp-A5Pro-FroCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777287938/sparekart/products/1000204153_klnlnz.jpg,/var/www/purjix-uploads/products/opp-a5pro-frocam-001-purjix-premium-front-camera-for-oppo-a5-pro-5g-f4242923b9.jpg,/uploads/products/opp-a5pro-frocam-001-purjix-premium-front-camera-for-oppo-a5-pro-5g-f4242923b9.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh3f1ib00fkrz2a0jqoc3s9,PURJIX PREMIUM BATTERY FOR OPPO A5 PRO 5G,Opp-A5Pro-Bat-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777288039/sparekart/products/1000204152_nupalx.jpg,/var/www/purjix-uploads/products/opp-a5pro-bat-001-purjix-premium-battery-for-oppo-a5-pro-5g-d755daba0f.jpg,/uploads/products/opp-a5pro-bat-001-purjix-premium-battery-for-oppo-a5-pro-5g-d755daba0f.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh3hi3b00fqrz2aonhprnln,PURJIX PREMIUM BACK CAMERA FOR OPPO A5 PRO 5G,Opp-A5Pro-BacCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777288163/sparekart/products/1000204149_lxepqj.jpg,/var/www/purjix-uploads/products/opp-a5pro-baccam-001-purjix-premium-back-camera-for-oppo-a5-pro-5g-129e861d3b.jpg,/uploads/products/opp-a5pro-baccam-001-purjix-premium-back-camera-for-oppo-a5-pro-5g-129e861d3b.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh4yv0f00g1rz2a8yf8imta,PURJIX PREMIUM BACK PANEL FOR OPPO A5 PRO 5G,Opp-A5pro-BacPan-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777290633/sparekart/products/1000204156_pbj1lz.png,/var/www/purjix-uploads/products/opp-a5pro-bacpan-001-purjix-premium-back-panel-for-oppo-a5-pro-5g-bce0c4f489.png,/uploads/products/opp-a5pro-bacpan-001-purjix-premium-back-panel-for-oppo-a5-pro-5g-bce0c4f489.png,,false,false,planned,
products,ProductImage,productImage,url,cmoh4yv0f00g2rz2a950r5jet,PURJIX PREMIUM BACK PANEL FOR OPPO A5 PRO 5G,Opp-A5pro-BacPan-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777290424/sparekart/products/1000204150_wez66m.jpg,/var/www/purjix-uploads/products/opp-a5pro-bacpan-001-purjix-premium-back-panel-for-oppo-a5-pro-5g-c2510bd38e.jpg,/uploads/products/opp-a5pro-bacpan-001-purjix-premium-back-panel-for-oppo-a5-pro-5g-c2510bd38e.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh50t1z00garz2a0cn8o6iu,PURJIX PREMIUM DISPLAY FOR OPPO A5 PRO 5G,Opp-A5Pro-Dis-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777290742/sparekart/products/1000204151_k740jh.jpg,/var/www/purjix-uploads/products/opp-a5pro-dis-001-purjix-premium-display-for-oppo-a5-pro-5g-bdbb1d5cd2.jpg,/uploads/products/opp-a5pro-dis-001-purjix-premium-display-for-oppo-a5-pro-5g-bdbb1d5cd2.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoh52reu00ggrz2aimovyqxb,PURJIX PREMIUM SIM TRAY FOR OPPO A5 PRO 5G,Opp-A5Pro-SimTra-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777290831/sparekart/products/1000204146_yhd6pv.jpg,/var/www/purjix-uploads/products/opp-a5pro-simtra-001-purjix-premium-sim-tray-for-oppo-a5-pro-5g-98513fa816.jpg,/uploads/products/opp-a5pro-simtra-001-purjix-premium-sim-tray-for-oppo-a5-pro-5g-98513fa816.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoshuzcr00grrz2amien4art,PURJIX PREMIUM BACK CAMERA FOR OPPO A78 4G,Opp-A784G-BacCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776851809/sparekart/products/1000201999_kyksjl.jpg,/var/www/purjix-uploads/products/opp-a784g-baccam-001-purjix-premium-back-camera-for-oppo-a78-4g-996a56d262.jpg,/uploads/products/opp-a784g-baccam-001-purjix-premium-back-camera-for-oppo-a78-4g-996a56d262.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoshxg9o00gvrz2acuf3hlhf,PURJIX PREMIUM FRONT CAMERA FOR OPPO A78 4G,Opp-A784G-FroCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776851546/sparekart/products/1000201995_pjofbh.jpg,/var/www/purjix-uploads/products/opp-a784g-frocam-001-purjix-premium-front-camera-for-oppo-a78-4g-6212c3e2ab.jpg,/uploads/products/opp-a784g-frocam-001-purjix-premium-front-camera-for-oppo-a78-4g-6212c3e2ab.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmp14dswm0006sl2b2e8mbs1z,PURJIX PREMIUM DISPLAY FOR SAMSUNG A05,SamA05-Dis-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1778498993/sparekart/products/1000211846_dex7bp.jpg,/var/www/purjix-uploads/products/sama05-dis-001-purjix-premium-display-for-samsung-a05-1170185ed9.jpg,/uploads/products/sama05-dis-001-purjix-premium-display-for-samsung-a05-1170185ed9.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmp14hjzd000csl2byrgxi2s8,PURJIX PREMIUM RINGER LOUDSPEAKER FOR SAMSUNG A05,SamA05-Rin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1778499169/sparekart/products/1000211845_dgjrsb.jpg,/var/www/purjix-uploads/products/sama05-rin-001-purjix-premium-ringer-loudspeaker-for-samsung-a05-77c698a0d3.jpg,/uploads/products/sama05-rin-001-purjix-premium-ringer-loudspeaker-for-samsung-a05-77c698a0d3.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmp14jzkz000isl2b5zanx67e,PURJIX PREMIUM BACK PANEL FOR SAMSUNG A05,SamA05-BacPan-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1778499279/sparekart/products/1000211847_hjavs1.jpg,/var/www/purjix-uploads/products/sama05-bacpan-001-purjix-premium-back-panel-for-samsung-a05-a467eb33fb.jpg,/uploads/products/sama05-bacpan-001-purjix-premium-back-panel-for-samsung-a05-a467eb33fb.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmp14mj0k000psl2bod9925jm,PURJIX PREMIUM CHARGING PCB FOR SAMSUNG A05,SamA05-Cha-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1778499401/sparekart/products/1000211843_fhhwhi.jpg,/var/www/purjix-uploads/products/sama05-cha-001-purjix-premium-charging-pcb-for-samsung-a05-e7a5babed5.jpg,/uploads/products/sama05-cha-001-purjix-premium-charging-pcb-for-samsung-a05-e7a5babed5.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmp14pi59000vsl2b6x0bfu7m,PURJIX PREMIUM BACK CAMERA FOR SAMSUNG A05,SamA05-BacCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1778499503/sparekart/products/1000211840_wzmd2n.jpg,/var/www/purjix-uploads/products/sama05-baccam-001-purjix-premium-back-camera-for-samsung-a05-863b34612d.jpg,/uploads/products/sama05-baccam-001-purjix-premium-back-camera-for-samsung-a05-863b34612d.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmp14sz2w0011sl2bv1qkg21q,PURJIX PREMIUM FRONT CAMERA FOR SAMSUNG A05,SamA05-FroCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1778499696/sparekart/products/1000211841_rknxfl.jpg,/var/www/purjix-uploads/products/sama05-frocam-001-purjix-premium-front-camera-for-samsung-a05-5b647f5489.jpg,/uploads/products/sama05-frocam-001-purjix-premium-front-camera-for-samsung-a05-5b647f5489.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmp14zh7a0017sl2bzqhe9bk8,PURJIX PREMIUM MIDDLE BODY FOR SAMSUNG A05,SamA05-MidBod-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1778500000/sparekart/products/1000211839_sljsi3.jpg,/var/www/purjix-uploads/products/sama05-midbod-001-purjix-premium-middle-body-for-samsung-a05-dab74f3714.jpg,/uploads/products/sama05-midbod-001-purjix-premium-middle-body-for-samsung-a05-dab74f3714.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmp152pj2001esl2bw18q3he4,PURJIX PREMIUM FINGER SENSOR FOR SAMSUNG A05,SamA05-FinSen-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1778500146/sparekart/products/1000211842_f52ksz.jpg,/var/www/purjix-uploads/products/sama05-finsen-001-purjix-premium-finger-sensor-for-samsung-a05-ff9692c7bc.jpg,/uploads/products/sama05-finsen-001-purjix-premium-finger-sensor-for-samsung-a05-ff9692c7bc.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmp154pnd001lsl2bpd83hkdb,PURJIX PREMIUM BATTERY FOR SAMSUNG A05,SamA05-Bat-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1778500246/sparekart/products/1000211826_xzaf4n.png,/var/www/purjix-uploads/products/sama05-bat-001-purjix-premium-battery-for-samsung-a05-d421c29661.png,/uploads/products/sama05-bat-001-purjix-premium-battery-for-samsung-a05-d421c29661.png,,false,false,planned,
products,ProductImage,productImage,url,cmp158i7y001rsl2ba6oxwhrj,PURJIX PREMIUM SIM TREY FOR SAMSUNG A05,SamA05-Simtre-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1778500404/sparekart/products/1000211844_lnhdar.jpg,/var/www/purjix-uploads/products/sama05-simtre-001-purjix-premium-sim-trey-for-samsung-a05-b62ced7b61.jpg,/uploads/products/sama05-simtre-001-purjix-premium-sim-trey-for-samsung-a05-b62ced7b61.jpg,,false,false,planned,
products,ProductVariant,productVariant,imageUrl,cmnpoa6cm0024pe2e25yp6pny,Purjix Premium Back Panel for Oppo A59 5g - Yellow,OppA595G-BacPan-Yel-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1774606214/sparekart/products/Oppo-A59-5g-Back-Panel-Front-Side-Image-Gold-Colour_izykwu.jpg,/var/www/purjix-uploads/products/oppa595g-bacpan-yel-001-purjix-premium-back-panel-for-oppo-a59-5g-baee9f976c.jpg,/uploads/products/oppa595g-bacpan-yel-001-purjix-premium-back-panel-for-oppo-a59-5g-baee9f976c.jpg,,false,false,planned,
products,ProductVariant,productVariant,imageUrl,cmnpoa6cm0025pe2ewq9pxbgp,Purjix Premium Back Panel for Oppo A59 5g - Black,OppA595G-BacPan-Bla-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1774606209/sparekart/products/Oppo-A59-5g-Back-Panel-Back-Side-Image_olxygm.jpg,/var/www/purjix-uploads/products/oppa595g-bacpan-bla-001-purjix-premium-back-panel-for-oppo-a59-5g-d2416baa2e.jpg,/uploads/products/oppa595g-bacpan-bla-001-purjix-premium-back-panel-for-oppo-a59-5g-d2416baa2e.jpg,,false,false,planned,
